Time (days),Cs-137,Sr-90,Y-90,Radiation,Shielded Radiation
0.0,1000,500,0,0.0,0.0
1.0,1000,500,0,0.0,0.0
2.0,999,500,0,6.0,1.8071652714732127
3.0,999,500,0,0.5,0.15059710595610107
4.0,999,500,0,0.0,0.0
5.0,999,500,0,0.0,0.0
6.0,999,500,0,0.0,0.0
7.0,999,500,0,0.0,0.0
8.0,999,500,0,0.0,0.0
9.0,999,500,0,0.0,0.0
10.0,999,500,0,0.0,0.0
11.0,999,500,0,0.0,0.0
12.0,998,500,0,6.0,1.8071652714732127
13.0,998,500,0,0.5,0.15059710595610107
14.0,998,500,0,0.0,0.0
15.0,997,500,0,6.0,1.8071652714732127
16.0,997,500,0,0.5,0.15059710595610107
17.0,997,500,0,0.0,0.0
18.0,997,500,0,0.0,0.0
19.0,997,500,0,0.0,0.0
20.0,997,500,0,0.0,0.0
21.0,997,500,0,0.0,0.0
22.0,997,500,0,0.0,0.0
23.0,997,500,0,0.0,0.0
24.0,997,500,0,0.0,0.0
25.0,997,500,0,0.0,0.0
26.0,997,500,0,0.0,0.0
27.0,997,500,0,0.0,0.0
28.0,997,500,0,0.0,0.0
29.0,997,500,0,0.0,0.0
30.0,997,500,0,0.0,0.0
31.0,997,500,0,0.0,0.0
32.0,997,499,1,5.0,1.5059710595610107
33.0,996,499,0,13.0,3.9155247548586276
34.0,996,499,0,0.5,0.15059710595610107
35.0,996,499,0,0.0,0.0
36.0,996,498,1,5.0,1.5059710595610107
37.0,996,498,1,0.0,0.0
38.0,996,498,1,0.0,0.0
39.0,996,498,0,7.0,2.108359483385415
40.0,996,498,0,0.0,0.0
41.0,996,498,0,0.0,0.0
42.0,996,498,0,0.0,0.0
43.0,996,498,0,0.0,0.0
44.0,996,498,0,0.0,0.0
45.0,996,498,0,0.0,0.0
46.0,996,498,0,0.0,0.0
47.0,996,498,0,0.0,0.0
48.0,996,497,1,5.0,1.5059710595610107
49.0,995,497,0,13.0,3.9155247548586276
50.0,995,497,0,0.5,0.15059710595610107
51.0,995,497,0,0.0,0.0
52.0,995,497,0,0.0,0.0
53.0,995,497,0,0.0,0.0
54.0,995,497,0,0.0,0.0
55.0,995,497,0,0.0,0.0
56.0,995,497,0,0.0,0.0
57.0,995,497,0,0.0,0.0
58.0,995,497,0,0.0,0.0
59.0,995,497,0,0.0,0.0
60.0,995,497,0,0.0,0.0
61.0,995,497,0,0.0,0.0
62.0,995,497,0,0.0,0.0
63.0,995,497,0,0.0,0.0
64.0,995,497,0,0.0,0.0
65.0,995,497,0,0.0,0.0
66.0,995,497,0,0.0,0.0
67.0,995,497,0,0.0,0.0
68.0,994,497,0,6.0,1.8071652714732127
69.0,993,497,0,6.5,1.9577623774293138
70.0,993,497,0,0.5,0.15059710595610107
71.0,993,497,0,0.0,0.0
72.0,993,497,0,0.0,0.0
73.0,992,497,0,6.0,1.8071652714732127
74.0,992,497,0,0.5,0.15059710595610107
75.0,991,497,0,6.0,1.8071652714732127
76.0,991,497,0,0.5,0.15059710595610107
77.0,991,497,0,0.0,0.0
78.0,991,497,0,0.0,0.0
79.0,991,497,0,0.0,0.0
80.0,991,497,0,0.0,0.0
81.0,991,497,0,0.0,0.0
82.0,991,497,0,0.0,0.0
83.0,990,497,0,6.0,1.8071652714732127
84.0,990,497,0,0.5,0.15059710595610107
85.0,990,497,0,0.0,0.0
86.0,990,497,0,0.0,0.0
87.0,990,497,0,0.0,0.0
88.0,990,497,0,0.0,0.0
89.0,990,497,0,0.0,0.0
90.0,990,496,1,5.0,1.5059710595610107
91.0,990,496,1,0.0,0.0
92.0,990,496,1,0.0,0.0
93.0,990,496,1,0.0,0.0
94.0,989,496,1,6.0,1.8071652714732127
95.0,989,496,1,0.5,0.15059710595610107
96.0,989,496,1,0.0,0.0
97.0,989,496,1,0.0,0.0
98.0,989,496,0,7.0,2.108359483385415
99.0,989,496,0,0.0,0.0
100.0,989,496,0,0.0,0.0
101.0,989,496,0,0.0,0.0
102.0,989,496,0,0.0,0.0
103.0,989,496,0,0.0,0.0
104.0,988,496,0,6.0,1.8071652714732127
105.0,988,496,0,0.5,0.15059710595610107
106.0,988,496,0,0.0,0.0
107.0,988,496,0,0.0,0.0
108.0,988,496,0,0.0,0.0
109.0,988,496,0,0.0,0.0
110.0,988,496,0,0.0,0.0
111.0,988,496,0,0.0,0.0
112.0,988,496,0,0.0,0.0
113.0,988,496,0,0.0,0.0
114.0,988,496,0,0.0,0.0
115.0,987,495,1,11.0,3.3131363310342237
116.0,987,495,1,0.5,0.15059710595610107
117.0,987,495,1,0.0,0.0
118.0,986,494,2,11.0,3.3131363310342237
119.0,986,494,1,7.5,2.258956589341516
120.0,986,494,1,0.0,0.0
121.0,986,494,1,0.0,0.0
122.0,985,494,1,6.0,1.8071652714732127
123.0,985,494,1,0.5,0.15059710595610107
124.0,985,494,1,0.0,0.0
125.0,985,494,1,0.0,0.0
126.0,985,494,1,0.0,0.0
127.0,985,494,1,0.0,0.0
128.0,985,494,1,0.0,0.0
129.0,985,494,0,7.0,2.108359483385415
130.0,985,494,0,0.0,0.0
131.0,985,494,0,0.0,0.0
132.0,985,494,0,0.0,0.0
133.0,985,494,0,0.0,0.0
134.0,984,494,0,6.0,1.8071652714732127
135.0,984,494,0,0.5,0.15059710595610107
136.0,984,494,0,0.0,0.0
137.0,984,494,0,0.0,0.0
138.0,984,494,0,0.0,0.0
139.0,984,494,0,0.0,0.0
140.0,984,494,0,0.0,0.0
141.0,984,494,0,0.0,0.0
142.0,984,494,0,0.0,0.0
143.0,984,494,0,0.0,0.0
144.0,984,494,0,0.0,0.0
145.0,984,494,0,0.0,0.0
146.0,984,494,0,0.0,0.0
147.0,984,494,0,0.0,0.0
148.0,984,494,0,0.0,0.0
149.0,984,494,0,0.0,0.0
150.0,984,494,0,0.0,0.0
151.0,984,494,0,0.0,0.0
152.0,984,494,0,0.0,0.0
153.0,984,494,0,0.0,0.0
154.0,984,493,1,5.0,1.5059710595610107
155.0,984,493,1,0.0,0.0
156.0,984,493,1,0.0,0.0
157.0,984,493,1,0.0,0.0
158.0,984,493,1,0.0,0.0
159.0,984,492,1,12.0,3.6143305429464254
160.0,984,492,0,7.0,2.108359483385415
161.0,984,492,0,0.0,0.0
162.0,984,492,0,0.0,0.0
163.0,984,492,0,0.0,0.0
164.0,984,492,0,0.0,0.0
165.0,984,492,0,0.0,0.0
166.0,984,492,0,0.0,0.0
167.0,983,491,1,11.0,3.3131363310342237
168.0,983,491,1,0.5,0.15059710595610107
169.0,983,491,1,0.0,0.0
170.0,983,491,0,7.0,2.108359483385415
171.0,983,491,0,0.0,0.0
172.0,983,491,0,0.0,0.0
173.0,983,491,0,0.0,0.0
174.0,983,491,0,0.0,0.0
175.0,983,491,0,0.0,0.0
176.0,983,491,0,0.0,0.0
177.0,983,491,0,0.0,0.0
178.0,983,491,0,0.0,0.0
179.0,983,491,0,0.0,0.0
180.0,983,491,0,0.0,0.0
181.0,983,491,0,0.0,0.0
182.0,983,491,0,0.0,0.0
183.0,983,491,0,0.0,0.0
184.0,983,491,0,0.0,0.0
185.0,983,491,0,0.0,0.0
186.0,983,491,0,0.0,0.0
187.0,983,491,0,0.0,0.0
188.0,983,491,0,0.0,0.0
189.0,983,491,0,0.0,0.0
190.0,983,491,0,0.0,0.0
191.0,983,491,0,0.0,0.0
192.0,983,491,0,0.0,0.0
193.0,983,491,0,0.0,0.0
194.0,983,491,0,0.0,0.0
195.0,983,491,0,0.0,0.0
196.0,983,491,0,0.0,0.0
197.0,983,491,0,0.0,0.0
198.0,983,491,0,0.0,0.0
199.0,983,491,0,0.0,0.0
200.0,983,491,0,0.0,0.0
201.0,983,491,0,0.0,0.0
202.0,983,491,0,0.0,0.0
203.0,983,491,0,0.0,0.0
204.0,983,491,0,0.0,0.0
205.0,983,491,0,0.0,0.0
206.0,983,491,0,0.0,0.0
207.0,983,491,0,0.0,0.0
208.0,983,491,0,0.0,0.0
209.0,983,491,0,0.0,0.0
210.0,982,491,0,6.0,1.8071652714732127
211.0,982,491,0,0.5,0.15059710595610107
212.0,982,491,0,0.0,0.0
213.0,982,491,0,0.0,0.0
214.0,982,491,0,0.0,0.0
215.0,982,491,0,0.0,0.0
216.0,982,491,0,0.0,0.0
217.0,982,491,0,0.0,0.0
218.0,982,491,0,0.0,0.0
219.0,982,491,0,0.0,0.0
220.0,981,491,0,6.0,1.8071652714732127
221.0,981,491,0,0.5,0.15059710595610107
222.0,981,491,0,0.0,0.0
223.0,981,491,0,0.0,0.0
224.0,981,491,0,0.0,0.0
225.0,981,491,0,0.0,0.0
226.0,981,491,0,0.0,0.0
227.0,981,491,0,0.0,0.0
228.0,981,491,0,0.0,0.0
229.0,981,491,0,0.0,0.0
230.0,981,491,0,0.0,0.0
231.0,981,491,0,0.0,0.0
232.0,981,491,0,0.0,0.0
233.0,981,491,0,0.0,0.0
234.0,981,491,0,0.0,0.0
235.0,981,491,0,0.0,0.0
236.0,981,491,0,0.0,0.0
237.0,981,491,0,0.0,0.0
238.0,981,491,0,0.0,0.0
239.0,981,491,0,0.0,0.0
240.0,981,491,0,0.0,0.0
241.0,980,491,0,6.0,1.8071652714732127
242.0,980,491,0,0.5,0.15059710595610107
243.0,980,491,0,0.0,0.0
244.0,980,491,0,0.0,0.0
245.0,980,491,0,0.0,0.0
246.0,980,491,0,0.0,0.0
247.0,980,491,0,0.0,0.0
248.0,980,490,1,5.0,1.5059710595610107
249.0,980,490,1,0.0,0.0
250.0,979,490,1,6.0,1.8071652714732127
251.0,979,490,1,0.5,0.15059710595610107
252.0,978,489,2,11.0,3.3131363310342237
253.0,978,489,2,0.5,0.15059710595610107
254.0,978,489,2,0.0,0.0
255.0,978,489,2,0.0,0.0
256.0,978,489,1,7.0,2.108359483385415
257.0,978,489,1,0.0,0.0
258.0,978,488,2,5.0,1.5059710595610107
259.0,978,488,2,0.0,0.0
260.0,978,488,2,0.0,0.0
261.0,977,488,1,13.0,3.9155247548586276
262.0,977,488,1,0.5,0.15059710595610107
263.0,977,488,1,0.0,0.0
264.0,977,488,0,7.0,2.108359483385415
265.0,977,488,0,0.0,0.0
266.0,976,488,0,6.0,1.8071652714732127
267.0,976,488,0,0.5,0.15059710595610107
268.0,976,488,0,0.0,0.0
269.0,976,488,0,0.0,0.0
270.0,976,488,0,0.0,0.0
271.0,976,488,0,0.0,0.0
272.0,975,488,0,6.0,1.8071652714732127
273.0,975,488,0,0.5,0.15059710595610107
274.0,975,488,0,0.0,0.0
275.0,975,488,0,0.0,0.0
276.0,975,488,0,0.0,0.0
277.0,975,488,0,0.0,0.0
278.0,975,488,0,0.0,0.0
279.0,975,488,0,0.0,0.0
280.0,975,488,0,0.0,0.0
281.0,975,488,0,0.0,0.0
282.0,975,487,1,5.0,1.5059710595610107
283.0,975,487,1,0.0,0.0
284.0,974,487,1,6.0,1.8071652714732127
285.0,974,487,0,7.5,2.258956589341516
286.0,974,487,0,0.0,0.0
287.0,974,487,0,0.0,0.0
288.0,974,487,0,0.0,0.0
289.0,974,487,0,0.0,0.0
290.0,974,487,0,0.0,0.0
291.0,974,487,0,0.0,0.0
292.0,974,487,0,0.0,0.0
293.0,974,487,0,0.0,0.0
294.0,974,487,0,0.0,0.0
295.0,974,487,0,0.0,0.0
296.0,974,487,0,0.0,0.0
297.0,974,487,0,0.0,0.0
298.0,974,486,1,5.0,1.5059710595610107
299.0,974,486,1,0.0,0.0
300.0,974,486,1,0.0,0.0
301.0,974,486,0,7.0,2.108359483385415
302.0,974,486,0,0.0,0.0
303.0,973,486,0,6.0,1.8071652714732127
304.0,973,486,0,0.5,0.15059710595610107
305.0,973,486,0,0.0,0.0
306.0,973,486,0,0.0,0.0
307.0,973,486,0,0.0,0.0
308.0,973,486,0,0.0,0.0
309.0,973,486,0,0.0,0.0
310.0,973,486,0,0.0,0.0
311.0,973,486,0,0.0,0.0
312.0,973,486,0,0.0,0.0
313.0,973,486,0,0.0,0.0
314.0,973,486,0,0.0,0.0
315.0,973,486,0,0.0,0.0
316.0,973,486,0,0.0,0.0
317.0,973,486,0,0.0,0.0
318.0,973,486,0,0.0,0.0
319.0,973,486,0,0.0,0.0
320.0,972,486,0,6.0,1.8071652714732127
321.0,972,486,0,0.5,0.15059710595610107
322.0,972,486,0,0.0,0.0
323.0,972,486,0,0.0,0.0
324.0,972,486,0,0.0,0.0
325.0,972,486,0,0.0,0.0
326.0,972,486,0,0.0,0.0
327.0,972,486,0,0.0,0.0
328.0,972,486,0,0.0,0.0
329.0,972,486,0,0.0,0.0
330.0,972,486,0,0.0,0.0
331.0,972,486,0,0.0,0.0
332.0,972,486,0,0.0,0.0
333.0,972,486,0,0.0,0.0
334.0,972,486,0,0.0,0.0
335.0,972,486,0,0.0,0.0
336.0,972,486,0,0.0,0.0
337.0,972,486,0,0.0,0.0
338.0,972,486,0,0.0,0.0
339.0,972,486,0,0.0,0.0
340.0,972,486,0,0.0,0.0
341.0,972,486,0,0.0,0.0
342.0,972,486,0,0.0,0.0
343.0,972,486,0,0.0,0.0
344.0,972,486,0,0.0,0.0
345.0,972,486,0,0.0,0.0
346.0,972,486,0,0.0,0.0
347.0,972,486,0,0.0,0.0
348.0,971,486,0,6.0,1.8071652714732127
349.0,971,486,0,0.5,0.15059710595610107
350.0,971,486,0,0.0,0.0
351.0,970,486,0,6.0,1.8071652714732127
352.0,970,486,0,0.5,0.15059710595610107
353.0,970,486,0,0.0,0.0
354.0,970,486,0,0.0,0.0
355.0,970,486,0,0.0,0.0
356.0,970,486,0,0.0,0.0
357.0,970,486,0,0.0,0.0
358.0,970,486,0,0.0,0.0
359.0,970,486,0,0.0,0.0
360.0,969,486,0,6.0,1.8071652714732127
361.0,969,486,0,0.5,0.15059710595610107
362.0,969,486,0,0.0,0.0
363.0,969,486,0,0.0,0.0
364.0,969,486,0,0.0,0.0
365.0,969,486,0,0.0,0.0
366.0,969,486,0,0.0,0.0
367.0,969,486,0,0.0,0.0
368.0,969,486,0,0.0,0.0
369.0,969,486,0,0.0,0.0
370.0,969,486,0,0.0,0.0
371.0,969,486,0,0.0,0.0
372.0,969,486,0,0.0,0.0
373.0,968,486,0,6.0,1.8071652714732127
374.0,968,486,0,0.5,0.15059710595610107
375.0,968,486,0,0.0,0.0
376.0,968,486,0,0.0,0.0
377.0,968,486,0,0.0,0.0
378.0,968,486,0,0.0,0.0
379.0,968,486,0,0.0,0.0
380.0,968,486,0,0.0,0.0
381.0,968,486,0,0.0,0.0
382.0,968,486,0,0.0,0.0
383.0,968,486,0,0.0,0.0
384.0,968,485,1,5.0,1.5059710595610107
385.0,968,485,1,0.0,0.0
386.0,968,485,1,0.0,0.0
387.0,968,485,1,0.0,0.0
388.0,968,485,1,0.0,0.0
389.0,968,485,1,0.0,0.0
390.0,968,485,1,0.0,0.0
391.0,968,485,1,0.0,0.0
392.0,968,485,0,7.0,2.108359483385415
393.0,968,485,0,0.0,0.0
394.0,968,485,0,0.0,0.0
395.0,968,485,0,0.0,0.0
396.0,968,485,0,0.0,0.0
397.0,968,485,0,0.0,0.0
398.0,968,485,0,0.0,0.0
399.0,968,484,1,5.0,1.5059710595610107
400.0,968,484,1,0.0,0.0
401.0,968,484,1,0.0,0.0
402.0,968,484,0,7.0,2.108359483385415
403.0,968,484,0,0.0,0.0
404.0,968,484,0,0.0,0.0
405.0,968,484,0,0.0,0.0
406.0,968,484,0,0.0,0.0
407.0,968,484,0,0.0,0.0
408.0,968,484,0,0.0,0.0
409.0,968,484,0,0.0,0.0
410.0,968,484,0,0.0,0.0
411.0,968,484,0,0.0,0.0
412.0,968,484,0,0.0,0.0
413.0,968,484,0,0.0,0.0
414.0,968,484,0,0.0,0.0
415.0,968,484,0,0.0,0.0
416.0,968,484,0,0.0,0.0
417.0,968,484,0,0.0,0.0
418.0,968,484,0,0.0,0.0
419.0,967,484,0,6.0,1.8071652714732127
420.0,967,484,0,0.5,0.15059710595610107
421.0,967,484,0,0.0,0.0
422.0,967,484,0,0.0,0.0
423.0,967,484,0,0.0,0.0
424.0,967,484,0,0.0,0.0
425.0,967,484,0,0.0,0.0
426.0,967,484,0,0.0,0.0
427.0,967,484,0,0.0,0.0
428.0,967,484,0,0.0,0.0
429.0,967,484,0,0.0,0.0
430.0,967,484,0,0.0,0.0
431.0,967,484,0,0.0,0.0
432.0,967,484,0,0.0,0.0
433.0,967,483,1,5.0,1.5059710595610107
434.0,966,483,1,6.0,1.8071652714732127
435.0,965,483,1,6.5,1.9577623774293138
436.0,965,483,1,0.5,0.15059710595610107
437.0,964,483,0,13.0,3.9155247548586276
438.0,964,483,0,0.5,0.15059710595610107
439.0,964,483,0,0.0,0.0
440.0,964,483,0,0.0,0.0
441.0,964,483,0,0.0,0.0
442.0,964,483,0,0.0,0.0
443.0,964,482,1,5.0,1.5059710595610107
444.0,964,482,1,0.0,0.0
445.0,964,482,0,7.0,2.108359483385415
446.0,964,482,0,0.0,0.0
447.0,964,482,0,0.0,0.0
448.0,964,482,0,0.0,0.0
449.0,964,482,0,0.0,0.0
450.0,964,482,0,0.0,0.0
451.0,964,482,0,0.0,0.0
452.0,964,482,0,0.0,0.0
453.0,964,482,0,0.0,0.0
454.0,964,482,0,0.0,0.0
455.0,964,482,0,0.0,0.0
456.0,964,482,0,0.0,0.0
457.0,964,482,0,0.0,0.0
458.0,964,482,0,0.0,0.0
459.0,964,482,0,0.0,0.0
460.0,964,482,0,0.0,0.0
461.0,964,482,0,0.0,0.0
462.0,964,482,0,0.0,0.0
463.0,964,482,0,0.0,0.0
464.0,964,482,0,0.0,0.0
465.0,964,482,0,0.0,0.0
466.0,964,482,0,0.0,0.0
467.0,964,482,0,0.0,0.0
468.0,964,482,0,0.0,0.0
469.0,964,482,0,0.0,0.0
470.0,964,482,0,0.0,0.0
471.0,964,482,0,0.0,0.0
472.0,963,482,0,6.0,1.8071652714732127
473.0,963,482,0,0.5,0.15059710595610107
474.0,963,482,0,0.0,0.0
475.0,963,482,0,0.0,0.0
476.0,963,482,0,0.0,0.0
477.0,963,482,0,0.0,0.0
478.0,963,482,0,0.0,0.0
479.0,963,482,0,0.0,0.0
480.0,963,482,0,0.0,0.0
481.0,963,482,0,0.0,0.0
482.0,963,482,0,0.0,0.0
483.0,963,482,0,0.0,0.0
484.0,963,482,0,0.0,0.0
485.0,963,482,0,0.0,0.0
486.0,963,482,0,0.0,0.0
487.0,963,482,0,0.0,0.0
488.0,963,482,0,0.0,0.0
489.0,962,482,0,6.0,1.8071652714732127
490.0,962,482,0,0.5,0.15059710595610107
491.0,961,482,0,6.0,1.8071652714732127
492.0,961,482,0,0.5,0.15059710595610107
493.0,961,482,0,0.0,0.0
494.0,961,482,0,0.0,0.0
495.0,961,482,0,0.0,0.0
496.0,961,482,0,0.0,0.0
497.0,961,481,1,5.0,1.5059710595610107
498.0,961,481,1,0.0,0.0
499.0,961,481,1,0.0,0.0
500.0,961,481,1,0.0,0.0
501.0,961,481,1,0.0,0.0
502.0,961,481,1,0.0,0.0
503.0,961,481,1,0.0,0.0
504.0,960,481,1,6.0,1.8071652714732127
505.0,959,481,1,6.5,1.9577623774293138
506.0,959,481,1,0.5,0.15059710595610107
507.0,959,481,1,0.0,0.0
508.0,959,481,1,0.0,0.0
509.0,959,481,0,7.0,2.108359483385415
510.0,959,481,0,0.0,0.0
511.0,958,481,0,6.0,1.8071652714732127
512.0,958,481,0,0.5,0.15059710595610107
513.0,958,481,0,0.0,0.0
514.0,958,481,0,0.0,0.0
515.0,958,481,0,0.0,0.0
516.0,958,481,0,0.0,0.0
517.0,957,481,0,6.0,1.8071652714732127
518.0,957,481,0,0.5,0.15059710595610107
519.0,957,481,0,0.0,0.0
520.0,957,481,0,0.0,0.0
521.0,957,481,0,0.0,0.0
522.0,957,481,0,0.0,0.0
523.0,957,481,0,0.0,0.0
524.0,957,481,0,0.0,0.0
525.0,956,481,0,6.0,1.8071652714732127
526.0,956,481,0,0.5,0.15059710595610107
527.0,956,481,0,0.0,0.0
528.0,956,481,0,0.0,0.0
529.0,956,481,0,0.0,0.0
530.0,956,481,0,0.0,0.0
531.0,955,481,0,6.0,1.8071652714732127
532.0,955,481,0,0.5,0.15059710595610107
533.0,955,480,1,5.0,1.5059710595610107
534.0,955,480,0,7.0,2.108359483385415
535.0,955,479,1,5.0,1.5059710595610107
536.0,955,479,1,0.0,0.0
537.0,955,479,1,0.0,0.0
538.0,955,479,0,7.0,2.108359483385415
539.0,955,479,0,0.0,0.0
540.0,954,479,0,6.0,1.8071652714732127
541.0,954,479,0,0.5,0.15059710595610107
542.0,954,479,0,0.0,0.0
543.0,954,479,0,0.0,0.0
544.0,954,479,0,0.0,0.0
545.0,954,479,0,0.0,0.0
546.0,954,479,0,0.0,0.0
547.0,954,479,0,0.0,0.0
548.0,954,479,0,0.0,0.0
549.0,954,479,0,0.0,0.0
550.0,954,479,0,0.0,0.0
551.0,954,479,0,0.0,0.0
552.0,954,479,0,0.0,0.0
553.0,954,479,0,0.0,0.0
554.0,954,479,0,0.0,0.0
555.0,954,479,0,0.0,0.0
556.0,954,479,0,0.0,0.0
557.0,953,479,0,6.0,1.8071652714732127
558.0,953,479,0,0.5,0.15059710595610107
559.0,953,479,0,0.0,0.0
560.0,953,479,0,0.0,0.0
561.0,953,479,0,0.0,0.0
562.0,953,479,0,0.0,0.0
563.0,953,479,0,0.0,0.0
564.0,953,479,0,0.0,0.0
565.0,953,479,0,0.0,0.0
566.0,953,479,0,0.0,0.0
567.0,953,479,0,0.0,0.0
568.0,953,479,0,0.0,0.0
569.0,953,479,0,0.0,0.0
570.0,953,479,0,0.0,0.0
571.0,953,479,0,0.0,0.0
572.0,953,479,0,0.0,0.0
573.0,953,479,0,0.0,0.0
574.0,953,479,0,0.0,0.0
575.0,953,479,0,0.0,0.0
576.0,953,479,0,0.0,0.0
577.0,953,479,0,0.0,0.0
578.0,953,479,0,0.0,0.0
579.0,953,479,0,0.0,0.0
580.0,953,479,0,0.0,0.0
581.0,953,479,0,0.0,0.0
582.0,953,479,0,0.0,0.0
583.0,953,479,0,0.0,0.0
584.0,953,479,0,0.0,0.0
585.0,953,479,0,0.0,0.0
586.0,953,479,0,0.0,0.0
587.0,952,479,0,6.0,1.8071652714732127
588.0,952,479,0,0.5,0.15059710595610107
589.0,952,479,0,0.0,0.0
590.0,952,479,0,0.0,0.0
591.0,952,479,0,0.0,0.0
592.0,952,479,0,0.0,0.0
593.0,952,479,0,0.0,0.0
594.0,951,479,0,6.0,1.8071652714732127
595.0,951,479,0,0.5,0.15059710595610107
596.0,951,479,0,0.0,0.0
597.0,951,479,0,0.0,0.0
598.0,951,479,0,0.0,0.0
599.0,951,479,0,0.0,0.0
600.0,951,479,0,0.0,0.0
601.0,951,479,0,0.0,0.0
602.0,951,479,0,0.0,0.0
603.0,951,479,0,0.0,0.0
604.0,951,479,0,0.0,0.0
605.0,951,479,0,0.0,0.0
606.0,951,479,0,0.0,0.0
607.0,951,479,0,0.0,0.0
608.0,951,479,0,0.0,0.0
609.0,951,479,0,0.0,0.0
610.0,951,479,0,0.0,0.0
611.0,951,479,0,0.0,0.0
612.0,951,479,0,0.0,0.0
613.0,951,479,0,0.0,0.0
614.0,950,479,0,6.0,1.8071652714732127
615.0,949,478,1,11.5,3.4637334369903248
616.0,949,478,1,0.5,0.15059710595610107
617.0,948,478,1,6.0,1.8071652714732127
618.0,948,478,1,0.5,0.15059710595610107
619.0,948,478,1,0.0,0.0
620.0,948,478,1,0.0,0.0
621.0,948,478,1,0.0,0.0
622.0,947,478,1,6.0,1.8071652714732127
623.0,947,478,1,0.5,0.15059710595610107
624.0,947,478,1,0.0,0.0
625.0,947,478,1,0.0,0.0
626.0,947,478,1,0.0,0.0
627.0,947,478,1,0.0,0.0
628.0,947,478,1,0.0,0.0
629.0,947,478,0,7.0,2.108359483385415
630.0,947,478,0,0.0,0.0
631.0,947,478,0,0.0,0.0
632.0,947,478,0,0.0,0.0
633.0,947,478,0,0.0,0.0
634.0,947,478,0,0.0,0.0
635.0,947,478,0,0.0,0.0
636.0,947,478,0,0.0,0.0
637.0,947,478,0,0.0,0.0
638.0,947,478,0,0.0,0.0
639.0,947,478,0,0.0,0.0
640.0,947,478,0,0.0,0.0
641.0,947,478,0,0.0,0.0
642.0,947,478,0,0.0,0.0
643.0,947,478,0,0.0,0.0
644.0,947,478,0,0.0,0.0
645.0,947,478,0,0.0,0.0
646.0,947,478,0,0.0,0.0
647.0,946,478,0,6.0,1.8071652714732127
648.0,946,478,0,0.5,0.15059710595610107
649.0,946,478,0,0.0,0.0
650.0,946,478,0,0.0,0.0
651.0,946,478,0,0.0,0.0
652.0,945,478,0,6.0,1.8071652714732127
653.0,945,478,0,0.5,0.15059710595610107
654.0,945,478,0,0.0,0.0
655.0,945,478,0,0.0,0.0
656.0,945,478,0,0.0,0.0
657.0,945,478,0,0.0,0.0
658.0,945,478,0,0.0,0.0
659.0,945,478,0,0.0,0.0
660.0,945,478,0,0.0,0.0
661.0,945,477,1,5.0,1.5059710595610107
662.0,945,477,1,0.0,0.0
663.0,945,477,1,0.0,0.0
664.0,945,477,1,0.0,0.0
665.0,945,477,1,0.0,0.0
666.0,945,477,1,0.0,0.0
